Accession,TAA_FourthA,TAA_FourthT,TAA_FourthG,TAA_FourthC,TGA_FourthA,TGA_FourthT,TGA_FourthG,TGA_FourthC,TAG_FourthA,TAG_FourthT,TAG_FourthG,TAG_FourthC,GC,GC
CP000284,0.260707635009311,0.2718808193668529,0.2737430167597765,0.19366852886405958,0.20508166969147004,0.3484573502722323,0.22867513611615245,0.2177858439201452,0.17595307917888564,0.19941348973607037,0.28152492668621704,0.34310850439882695,55.71908220615934,64.99896280610056
CP000285,0.13134328358208955,0.1582089552238806,0.4059701492537313,0.3044776119402985,0.17069486404833836,0.22205438066465258,0.33534743202416917,0.2719033232628399,0.14675767918088736,0.13310580204778158,0.33447098976109213,0.3856655290102389,63.91185638668967,79.91249954817198
CP000316,0.2997032640949555,0.1795252225519288,0.34421364985163205,0.17655786350148367,0.2631578947368421,0.19241652518392757,0.31692133559705715,0.22750424448217318,0.1853146853146853,0.16083916083916083,0.270979020979021,0.38286713286713286,62.47230909815348,77.09299266599201
CP000319,0.24158415841584158,0.18415841584158416,0.3089108910891089,0.26534653465346536,0.20256024096385541,0.26129518072289154,0.2552710843373494,0.2808734939759036,0.33378016085790885,0.12332439678284182,0.2037533512064343,0.339142091152815,61.713781836805225,75.70930010645063
CP000352,0.1362763915547025,0.19385796545105566,0.44529750479846447,0.22456813819577734,0.15734526472781507,0.284862043251305,0.27740492170022374,0.2803877703206562,0.18075801749271136,0.16034985422740525,0.3032069970845481,0.3556851311953353,63.820295314082756,79.09870616890429
CP000360,0.296,0.174,0.254,0.276,0.2658662092624357,0.2504288164665523,0.2967409948542024,0.18696397941680962,0.21328671328671328,0.23513986013986013,0.21853146853146854,0.333041958041958,58.38384331781577,71.79140257261432
CP000377,0.2109375,0.15625,0.384765625,0.248046875,0.14097744360902256,0.3157894736842105,0.29887218045112784,0.24436090225563908,0.17573221757322174,0.11297071129707113,0.401673640167364,0.30962343096234307,60.412916463861535,71.26991283602997
CP000383,0.32063882063882065,0.39004914004914004,0.15294840294840295,0.13636363636363635,0.25,0.5357142857142857,0.1461038961038961,0.06818181818181818,0.2558746736292428,0.412532637075718,0.1906005221932115,0.1409921671018277,38.84645420098899,35.52122903381832
CP000386,0.3157894736842105,0.15037593984962405,0.3157894736842105,0.21804511278195488,0.15476190476190477,0.11904761904761904,0.5773809523809523,0.1488095238095238,0.22559652928416485,0.04338394793926247,0.3644251626898048,0.3665943600867679,70.47658403570273,91.23163201373471
CP000387,0.40578034682080927,0.2994219653179191,0.23352601156069364,0.06127167630057803,0.22277227722772278,0.45544554455445546,0.18811881188118812,0.13366336633663367,0.4,0.23673469387755103,0.2,0.16326530612244897,43.4002181344688,42.92532747553288
CP000388,0.25754060324825984,0.3254060324825986,0.19083526682134572,0.22621809744779584,0.2647887323943662,0.36338028169014086,0.21690140845070421,0.15492957746478872,0.14188267394270124,0.339699863574352,0.1800818553888131,0.3383356070941337,44.61609348747495,43.713301961934846
CP000390,0.2569593147751606,0.1670235546038544,0.3854389721627409,0.1905781584582441,0.19854280510018216,0.2459016393442623,0.3205828779599271,0.23497267759562843,0.20526315789473684,0.12105263157894737,0.3140350877192982,0.35964912280701755,61.06678699297397,72.55384668026387
CP000393,0.3853702051739518,0.3626226583407672,0.14585191793041927,0.10615521855486174,0.374496644295302,0.3046979865771812,0.2,0.12080536912751678,0.3203266787658802,0.3294010889292196,0.22323049001814882,0.12704174228675136,34.143356453871355,25.13635559598903
CP000411,0.3877551020408163,0.43042671614100186,0.10946196660482375,0.07235621521335807,0.31390134529147984,0.48878923766816146,0.13452914798206278,0.06278026905829596,0.3221476510067114,0.40939597315436244,0.14093959731543623,0.12751677852348994,37.88888283571569,33.76575792724595
CP000414,0.3686868686868687,0.369949494949495,0.14646464646464646,0.1148989898989899,0.3058823529411765,0.4588235294117647,0.08823529411764706,0.14705882352941177,0.31788079470198677,0.3576158940397351,0.15894039735099338,0.16556291390728478,37.71033695121066,30.33467860372307
CP000422,0.43873517786561267,0.36231884057971014,0.11857707509881422,0.08036890645586298,0.32727272727272727,0.4909090909090909,0.09090909090909091,0.09090909090909091,0.3114754098360656,0.36065573770491804,0.19672131147540983,0.13114754098360656,37.357828886583455,29.55305813629921
CP000448,0.35538116591928254,0.26345291479820626,0.2533632286995516,0.12780269058295965,0.2571428571428571,0.3357142857142857,0.29285714285714287,0.11428571428571428,0.2838427947598253,0.25327510917030566,0.23799126637554585,0.22489082969432314,44.86592341448712,46.00755658267348
CP000449,0.19607843137254902,0.24019607843137256,0.3480392156862745,0.21568627450980393,0.094316807738815,0.3059250302297461,0.2370012091898428,0.36275695284159615,0.12783505154639174,0.14432989690721648,0.44123711340206184,0.2865979381443299,62.72763433646602,75.510574803482
CP000453,0.1796875,0.1171875,0.3671875,0.3359375,0.1362126245847176,0.18715393133997785,0.3599114064230343,0.3167220376522702,0.10330578512396695,0.1446280991735537,0.3512396694214876,0.40082644628099173,67.53125206047478,85.30676977140472
CP000471,0.2645547945205479,0.22174657534246575,0.3150684931506849,0.19863013698630136,0.164021164021164,0.36860670194003525,0.31216931216931215,0.15520282186948853,0.1856060606060606,0.19886363636363635,0.4034090909090909,0.21212121212121213,54.16747800281423,59.88428780616274
CP000473,0.217206132879046,0.16183986371379896,0.3594548551959114,0.2614991482112436,0.24522028262676643,0.21030756442227763,0.2876142975893599,0.256857855361596,0.2096195262024408,0.1708542713567839,0.31586503948312994,0.3036611629576454,61.90245684170811,75.52030470556426
CP000478,0.2155688622754491,0.17964071856287425,0.31736526946107785,0.2874251497005988,0.24004683840749413,0.2429742388758782,0.2786885245901639,0.2382903981264637,0.2275064267352185,0.12853470437017994,0.2763496143958869,0.3676092544987147,59.94872802991272,74.24832713519152
CP000481,0.12337662337662338,0.13636363636363635,0.2727272727272727,0.4675324675324675,0.07443820224719101,0.17275280898876405,0.2640449438202247,0.4887640449438202,0.07829181494661921,0.10676156583629894,0.25622775800711745,0.5587188612099644,66.907355721617,78.94598173111915
CP000482,0.2445414847161572,0.2074235807860262,0.2336244541484716,0.314410480349345,0.26433430515063167,0.24586977648202138,0.24586977648202138,0.24392614188532555,0.2079866888519135,0.1447587354409318,0.33111480865224624,0.3161397670549085,59.024176646706586,73.98205392137992
CP000492,0.31795716639209226,0.24382207578253706,0.22075782537067545,0.21746293245469522,0.3379501385041551,0.314404432132964,0.203601108033241,0.1440443213296399,0.17898832684824903,0.2840466926070039,0.2801556420233463,0.25680933852140075,48.35144813079669,50.67711844794025
CP000509,0.05263157894736842,0.14035087719298245,0.2982456140350877,0.5087719298245614,0.062157221206581355,0.1267519804996953,0.36989640463132234,0.441194393662401,0.11053984575835475,0.14395886889460155,0.3033419023136247,0.442159383033419,71.65195409187281,92.81406721874863
CP000510,0.31060171919770774,0.3828080229226361,0.1484240687679083,0.15816618911174785,0.270516717325228,0.4376899696048632,0.17325227963525835,0.11854103343465046,0.23956043956043957,0.3626373626373626,0.14945054945054945,0.24835164835164836,40.08627514969522,35.57629688729763
CP000513,0.4289340101522843,0.37817258883248733,0.0583756345177665,0.13451776649746192,0.3068181818181818,0.4659090909090909,0.10227272727272728,0.125,0.24193548387096775,0.43548387096774194,0.14516129032258066,0.1774193548387097,44.39572461942635,40.5495198271762
CP000542,0.27459016393442626,0.21721311475409835,0.3442622950819672,0.16393442622950818,0.2447790189412336,0.23506556580864496,0.2860611947547353,0.2340942204953861,0.1253731343283582,0.26865671641791045,0.2,0.4059701492537313,65.27908838713583,80.90000850352706
CP000544,0.20833333333333334,0.12037037037037036,0.2916666666666667,0.37962962962962965,0.15257352941176472,0.20588235294117646,0.34191176470588236,0.29963235294117646,0.13261648745519714,0.11469534050179211,0.3154121863799283,0.43727598566308246,67.98172974539025,84.64422625602133
CP000554,0.3763250883392226,0.26148409893992935,0.20141342756183744,0.1607773851590106,0.3027295285359802,0.3325062034739454,0.24193548387096775,0.1228287841191067,0.2973856209150327,0.238562091503268,0.23202614379084968,0.23202614379084968,50.00758571202252,48.793791829298776
CP000555,0.2,0.22,0.42,0.16,0.18220946915351507,0.1750358680057389,0.4081779053084649,0.23457675753228122,0.12875536480686695,0.11587982832618025,0.30472103004291845,0.45064377682403434,69.19775134482882,88.63460991790933
CP000613,0.13333333333333333,0.1111111111111111,0.4222222222222222,0.3333333333333333,0.08185245018847603,0.18686052773290254,0.29617662897145935,0.4351103931071621,0.12459016393442623,0.07540983606557378,0.4852459016393443,0.31475409836065577,70.46127199295242,89.54181281369318
CP000628,0.19937694704049844,0.2398753894080997,0.3847352024922118,0.17601246105919002,0.17256637168141592,0.33008849557522124,0.2884955752212389,0.2088495575221239,0.2383177570093458,0.15654205607476634,0.32242990654205606,0.2827102803738318,60.33744223033959,74.44371632426507
CP000655,0.3082077051926298,0.37018425460636517,0.25795644891122277,0.06365159128978225,0.24096385542168675,0.46987951807228917,0.20481927710843373,0.08433734939759036,0.18354430379746836,0.3037974683544304,0.310126582278481,0.20253164556962025,44.83410434871196,40.6625825389489
CP000679,0.6058951965065502,0.19213973799126638,0.12554585152838427,0.07641921397379912,0.3897058823529412,0.27205882352941174,0.24632352941176472,0.09191176470588236,0.43171806167400884,0.2687224669603524,0.16299559471365638,0.13656387665198239,35.25407580106219,30.74653621379769
CP000685,0.42857142857142855,0.3745173745173745,0.12046332046332046,0.07644787644787644,0.30275229357798167,0.5137614678899083,0.12385321100917432,0.05963302752293578,0.3784246575342466,0.4023972602739726,0.10616438356164383,0.11301369863013698,34.11285327951776,27.034000666860624
CP000686,0.21863799283154123,0.22043010752688172,0.24193548387096775,0.31899641577060933,0.23345724907063198,0.26468401486988846,0.283271375464684,0.21858736059479553,0.18507462686567164,0.1626865671641791,0.29850746268656714,0.3537313432835821,60.38734500391099,69.01942839263505
CP000724,0.409734012450481,0.31295981890209396,0.18902093944538767,0.08828522920203735,0.3450479233226837,0.38338658146964855,0.14376996805111822,0.12779552715654952,0.3037825059101655,0.3617021276595745,0.19858156028368795,0.1359338061465721,36.82202449465125,30.896708831942302
CP000733,0.38684719535783363,0.2804642166344294,0.1470019342359768,0.18568665377176016,0.36574074074074076,0.27314814814814814,0.22685185185185186,0.13425925925925927,0.21585903083700442,0.24669603524229075,0.2511013215859031,0.28634361233480177,42.43578946783289,40.41325594154757
CP000747,0.11363636363636363,0.11363636363636363,0.5568181818181818,0.2159090909090909,0.11836283185840708,0.15486725663716813,0.35508849557522126,0.37168141592920356,0.13966480446927373,0.0856610800744879,0.441340782122905,0.3333333333333333,71.34637304176034,93.5555385658818
CP000749,0.28034188034188035,0.34643874643874645,0.20284900284900284,0.17037037037037037,0.19318181818181818,0.5170454545454546,0.17897727272727273,0.11079545454545454,0.25774877650897227,0.3572593800978793,0.1533442088091354,0.23164763458401305,42.59406816481398,38.17101726266472
CP000750,0.09090909090909091,0.09090909090909091,0.3333333333333333,0.48484848484848486,0.10388300554715078,0.06606152294503277,0.39536056480080684,0.43469490670700955,0.08571428571428572,0.10285714285714286,0.36,0.4514285714285714,74.43503011751491,94.07252668025595
CP000758,0.2968253968253968,0.273015873015873,0.2650793650793651,0.16507936507936508,0.21359223300970873,0.4091539528432732,0.18723994452149792,0.1900138696255201,0.4059040590405904,0.17343173431734318,0.21033210332103322,0.21033210332103322,56.050901587193835,64.0543638555241
CP000769,0.19718309859154928,0.07042253521126761,0.30985915492957744,0.4225352112676056,0.12231182795698925,0.14717741935483872,0.3844086021505376,0.34610215053763443,0.11702127659574468,0.07328605200945626,0.2895981087470449,0.5200945626477541,73.53140115839552,94.22784852281781
CP000774,0.2478134110787172,0.16909620991253643,0.4198250728862974,0.16326530612244897,0.2029126213592233,0.2203883495145631,0.3194174757281553,0.25728155339805825,0.2512315270935961,0.09113300492610837,0.35714285714285715,0.30049261083743845,62.32809544427542,76.73750460300515
CP000781,0.2575107296137339,0.13304721030042918,0.3948497854077253,0.2145922746781116,0.14055080721747387,0.19658119658119658,0.4358974358974359,0.22697056030389365,0.19477434679334918,0.08076009501187649,0.47268408551068886,0.2517814726840855,67.46469253526226,86.0886474535049
CP000792,0.5929549902152642,0.23679060665362034,0.09980430528375733,0.07045009784735812,0.1566265060240964,0.5060240963855421,0.25301204819277107,0.08433734939759036,0.2125,0.30625,0.2125,0.26875,39.428959063005145,38.71452976076315
CP000812,0.36649214659685864,0.35602094240837695,0.16230366492146597,0.11518324607329843,0.366120218579235,0.32786885245901637,0.18579234972677597,0.12021857923497267,0.4307692307692308,0.3384615384615385,0.1076923076923077,0.12307692307692308,38.69703307479551,34.41281828389921
CP000820,0.1696969696969697,0.12424242424242424,0.24545454545454545,0.46060606060606063,0.10970231532524807,0.13092613009922824,0.24669239250275635,0.5126791620727673,0.14332247557003258,0.14006514657980457,0.2779587404994571,0.4386536373507057,71.15359736683484,87.63143146480357
CP000828,0.31115557778889447,0.2591295647823912,0.2481240620310155,0.18159079539769885,0.3152302243211334,0.31641086186540734,0.23140495867768596,0.13695395513577333,0.2774746687451286,0.24240062353858144,0.23850350740452064,0.24162120031176929,47.253850255638156,46.06813062425631
CP000830,0.1946564885496183,0.10687022900763359,0.29770992366412213,0.40076335877862596,0.11102299762093576,0.17842981760507534,0.3909595559080095,0.31958762886597936,0.18410041841004185,0.06276150627615062,0.4393305439330544,0.3138075313807531,66.01545182795789,83.77073528789407
CP000849,0.41155234657039713,0.37545126353790614,0.11732851985559567,0.09566787003610108,0.25517241379310346,0.4896551724137931,0.09655172413793103,0.15862068965517243,0.2980769230769231,0.3894230769230769,0.16826923076923078,0.14423076923076922,31.628209656110613,21.417195212950954
CP000850,0.09580838323353294,0.11377245508982035,0.23353293413173654,0.5568862275449101,0.09213385484571925,0.146458061712299,0.2642329421990439,0.4971751412429379,0.09927797833935018,0.13357400722021662,0.3104693140794224,0.4566787003610108,69.51852813884236,85.4082585064443
CP000859,0.33921815889029006,0.19419924337957126,0.1828499369482976,0.2837326607818411,0.1896551724137931,0.3448275862068966,0.1336206896551724,0.33189655172413796,0.22435897435897437,0.202991452991453,0.2329059829059829,0.33974358974358976,56.168615578397166,68.50587537173752
CP000875,0.36087605774016923,0.26480836236933797,0.2150323544051767,0.15928322548531607,0.22429906542056074,0.38006230529595014,0.26791277258566976,0.1277258566978193,0.2226148409893993,0.20023557126030625,0.25559481743227325,0.3215547703180212,50.715668122094606,51.040165935922595
CP000879,0.4596153846153846,0.3192307692307692,0.13653846153846153,0.08461538461538462,0.43157894736842106,0.34210526315789475,0.1368421052631579,0.08947368421052632,0.3851851851851852,0.3851851851851852,0.1259259259259259,0.1037037037037037,34.12319063694373,28.420729345366375
CP000884,0.22095671981776766,0.20045558086560364,0.45785876993166286,0.12072892938496584,0.22190082644628098,0.20743801652892563,0.37272727272727274,0.19793388429752065,0.17045454545454544,0.09545454545454546,0.35454545454545455,0.3795454545454545,66.47625701254553,84.07911259983818
CP000910,0.2353923205342237,0.24373956594323873,0.2570951585976628,0.2637729549248748,0.2063758389261745,0.21476510067114093,0.35906040268456374,0.2197986577181208,0.1724137931034483,0.2535496957403651,0.17849898580121704,0.39553752535496955,56.271325568496955,60.47196550385885
CP000922,0.43719806763285024,0.22826086956521738,0.17028985507246377,0.1642512077294686,0.3382352941176471,0.2549019607843137,0.17647058823529413,0.23039215686274508,0.2304147465437788,0.30414746543778803,0.2488479262672811,0.21658986175115208,41.77675142074495,37.701730356453794
CP000927,0.18789144050104384,0.16075156576200417,0.3945720250521921,0.2567849686847599,0.17465475223395613,0.23151909017059302,0.314378554021121,0.2794476035743298,0.17342342342342343,0.08783783783783784,0.48873873873873874,0.25,67.46329596602476,87.70094842619467
CP000930,0.33709273182957394,0.16416040100250626,0.30200501253132833,0.19674185463659147,0.2692889561270802,0.3086232980332829,0.20121028744326777,0.22087745839636913,0.26077097505668934,0.1383219954648526,0.2743764172335601,0.32653061224489793,56.97519060078877,68.22634506617258
CP000934,0.24825783972125434,0.3327526132404181,0.2029616724738676,0.21602787456445993,0.17259786476868327,0.501779359430605,0.18683274021352314,0.1387900355871886,0.12121212121212122,0.30536130536130535,0.2937062937062937,0.27972027972027974,51.99123885929493,56.896757627340584
CP000961,0.2689189189189189,0.3545045045045045,0.17297297297297298,0.2036036036036036,0.22153846153846155,0.5015384615384615,0.1753846153846154,0.10153846153846154,0.21436848203939746,0.37775202780996525,0.12746234067207415,0.28041714947856317,43.70099216514868,41.29000850485296
CP000975,0.4363001745200698,0.17975567190226877,0.24083769633507854,0.1431064572425829,0.3669724770642202,0.28440366972477066,0.20489296636085627,0.1437308868501529,0.24675324675324675,0.23809523809523808,0.29004329004329005,0.22510822510822512,45.482774375914076,46.05430458183938
CP000976,0.375,0.4625,0.08125,0.08125,0.2972972972972973,0.5405405405405406,0.05405405405405406,0.10810810810810811,0.3469387755102041,0.32653061224489793,0.20408163265306123,0.12244897959183673,27.586044045449377,17.395862127615185
CP001013,0.224,0.184,0.392,0.2,0.21736662883087401,0.2105561861520999,0.3257661748013621,0.246311010215664,0.21929824561403508,0.09649122807017543,0.2631578947368421,0.42105263157894735,68.89968087769532,89.23154843592413
CP001016,0.31622746185852985,0.24965325936199723,0.31622746185852985,0.11789181692094314,0.27365356622998543,0.2780203784570597,0.2780203784570597,0.1703056768558952,0.3967391304347826,0.1358695652173913,0.26902173913043476,0.1983695652173913,57.059896843113435,65.78150895109407
CP001032,0.17159763313609466,0.14398422090729784,0.3668639053254438,0.3175542406311637,0.20948616600790515,0.17786561264822134,0.3890457368718238,0.2236024844720497,0.13326551373346898,0.12410986775178026,0.2624618514750763,0.4801627670396745,65.3411396022395,81.9671041519464
CP001034,0.3992156862745098,0.3466666666666667,0.13725490196078433,0.11686274509803922,0.24166666666666667,0.45,0.10833333333333334,0.2,0.3563218390804598,0.3448275862068966,0.15804597701149425,0.14080459770114942,36.322296518432616,27.99392375840899
CP001037,0.3610379842045882,0.3365927040240692,0.18315156073711922,0.1192177510342234,0.346031746031746,0.31746031746031744,0.23809523809523808,0.09841269841269841,0.2752808988764045,0.34620786516853935,0.20154494382022473,0.17696629213483145,41.41495802568809,35.616191944563184
CP001055,0.46153846153846156,0.3322422258592471,0.09983633387888707,0.10638297872340426,0.12121212121212122,0.5151515151515151,0.12121212121212122,0.24242424242424243,0.25203252032520324,0.36585365853658536,0.14634146341463414,0.23577235772357724,39.9521283650997,37.74397246495816
CP001071,0.32428355957767724,0.2066365007541478,0.2081447963800905,0.2609351432880845,0.3002028397565923,0.2515212981744422,0.16227180527383367,0.28600405679513186,0.21904761904761905,0.1523809523809524,0.3619047619047619,0.26666666666666666,55.76235444438689,66.1332859446021
CP001080,0.41333333333333333,0.3413333333333333,0.16533333333333333,0.08,0.3018867924528302,0.34591194968553457,0.22012578616352202,0.1320754716981132,0.3684210526315789,0.2807017543859649,0.2894736842105263,0.06140350877192982,32.027444977867134,22.790509467385593
CP001087,0.3637192342752963,0.2497721057429353,0.1504102096627165,0.23609845031905197,0.2586412395709178,0.3873659117997616,0.14779499404052443,0.2061978545887962,0.28520499108734404,0.23351158645276293,0.2994652406417112,0.18181818181818182,48.84700915518548,52.836817820193346
CP001096,0.09244791666666667,0.20703125,0.3854166666666667,0.3151041666666667,0.1257242178447277,0.264774044032445,0.3511008111239861,0.25840092699884126,0.12713178294573643,0.22945736434108527,0.24651162790697675,0.39689922480620154,64.85980862601781,82.90742026528429
CP001098,0.4299363057324841,0.34182590233545646,0.13588110403397027,0.09235668789808917,0.28125,0.43125,0.13125,0.15625,0.33962264150943394,0.33962264150943394,0.22264150943396227,0.09811320754716982,37.88319203024189,33.786409287968056
CP001099,0.29285714285714287,0.17857142857142858,0.28809523809523807,0.24047619047619048,0.2338935574229692,0.29551820728291317,0.30532212885154064,0.16526610644257703,0.22962962962962963,0.24444444444444444,0.2962962962962963,0.22962962962962963,55.79611479572558,69.02420994637633
CP001100,0.3634854771784232,0.23734439834024895,0.2232365145228216,0.17593360995850624,0.28732394366197184,0.36338028169014086,0.23098591549295774,0.11830985915492957,0.21148036253776434,0.2175226586102719,0.1268882175226586,0.44410876132930516,45.03891960299454,47.72449961856626
CP001108,0.2786516853932584,0.19550561797752808,0.2786516853932584,0.24719101123595505,0.30246913580246915,0.3148148148148148,0.21296296296296297,0.1697530864197531,0.20454545454545456,0.17727272727272728,0.30454545454545456,0.31363636363636366,50.09512826298299,54.21922235352343
CP001110,0.32901134521880065,0.18638573743922204,0.2366288492706645,0.2479740680713128,0.3191489361702128,0.2917933130699088,0.22644376899696048,0.16261398176291794,0.24050632911392406,0.26582278481012656,0.23628691983122363,0.25738396624472576,48.077586989495195,49.49516185782046
CP001130,0.4031620553359684,0.3201581027667984,0.13438735177865613,0.1422924901185771,0.25675675675675674,0.5945945945945946,0.12162162162162163,0.02702702702702703,0.3492063492063492,0.38095238095238093,0.15873015873015872,0.1111111111111111,34.84701003004782,29.13169402717011
CP001145,0.3868312757201646,0.2139917695473251,0.2222222222222222,0.17695473251028807,0.4260869565217391,0.1826086956521739,0.24347826086956523,0.14782608695652175,0.26,0.29333333333333333,0.17333333333333334,0.2733333333333333,44.77013317313631,44.262191729947915
CP001146,0.49157303370786515,0.25842696629213485,0.17696629213483145,0.07303370786516854,0.2894736842105263,0.39473684210526316,0.14473684210526316,0.17105263157894737,0.3258426966292135,0.38202247191011235,0.20224719101123595,0.0898876404494382,33.74098909839709,25.25509057695437
CP001147,0.41237113402061853,0.3470790378006873,0.13745704467353953,0.10309278350515463,0.37142857142857144,0.2571428571428571,0.19047619047619047,0.18095238095238095,0.36666666666666664,0.36666666666666664,0.1111111111111111,0.15555555555555556,34.12890388925458,25.189125038775195
CP001154,0.20652173913043478,0.2673913043478261,0.32608695652173914,0.2,0.199486301369863,0.285958904109589,0.20205479452054795,0.3125,0.16822429906542055,0.1822429906542056,0.2523364485981308,0.397196261682243,62.352314953733114,74.62992883864295
CP001185,0.41687344913151364,0.39950372208436724,0.0967741935483871,0.08684863523573201,0.4787234042553192,0.32978723404255317,0.10638297872340426,0.0851063829787234,0.3786407766990291,0.32038834951456313,0.20388349514563106,0.0970873786407767,30.810792316194576,20.67361429565975
CP001196,0.24390243902439024,0.1402439024390244,0.39634146341463417,0.21951219512195122,0.1521547933157432,0.24626209322779244,0.35356200527704484,0.24802110817941952,0.20634920634920634,0.11564625850340136,0.31746031746031744,0.36054421768707484,62.39947949997183,76.77031524946466
CP001221,0.5139412207987942,0.2554634513941221,0.1363978899773926,0.09419743782969103,0.36220472440944884,0.4094488188976378,0.1377952755905512,0.09055118110236221,0.5412541254125413,0.2508250825082508,0.14521452145214522,0.0627062706270627,35.018341481270625,29.477380176160356
CP001230,0.5091575091575091,0.27106227106227104,0.1282051282051282,0.09157509157509157,0.23931623931623933,0.5042735042735043,0.1452991452991453,0.1111111111111111,0.30526315789473685,0.35789473684210527,0.15789473684210525,0.17894736842105263,37.15639771142485,31.861305464824948
CP001275,0.15714285714285714,0.21428571428571427,0.2714285714285714,0.35714285714285715,0.1890547263681592,0.17081260364842454,0.373134328358209,0.2669983416252073,0.21008403361344538,0.20168067226890757,0.19327731092436976,0.3949579831932773,63.647038501132805,72.9871667891634
CP001279,0.30997304582210244,0.48247978436657685,0.11590296495956873,0.09164420485175202,0.29508196721311475,0.3770491803278688,0.14754098360655737,0.18032786885245902,0.19607843137254902,0.5098039215686274,0.19607843137254902,0.09803921568627451,33.507531417691254,27.10517985178629
CP001280,0.25820568927789933,0.15098468271334792,0.4135667396061269,0.1772428884026258,0.2100340136054422,0.17857142857142858,0.320578231292517,0.29081632653061223,0.265,0.07666666666666666,0.32166666666666666,0.33666666666666667,63.08336217288401,76.45252457351022
CP001281,0.11009174311926606,0.1743119266055046,0.591743119266055,0.12385321100917432,0.1921903599755949,0.18791946308724833,0.4661378889566809,0.1537522879804759,0.12295081967213115,0.11885245901639344,0.42213114754098363,0.3360655737704918,68.4042033605177,88.91894428937042
CP001312,0.15319148936170213,0.11914893617021277,0.5234042553191489,0.20425531914893616,0.13132795304475423,0.20102714600146734,0.3947175348495965,0.27292736610418195,0.10833333333333334,0.041666666666666664,0.5083333333333333,0.3416666666666667,66.56188702841807,83.3079662100825
CP001322,0.3841544607190413,0.22436750998668442,0.19840213049267644,0.19307589880159787,0.2255266418835192,0.45229244114002476,0.13506815365551425,0.18711276332094176,0.20881971465629054,0.19974059662775617,0.2697795071335927,0.3216601815823606,54.484597610000684,67.75526163417368
CP001349,0.2505263157894737,0.13263157894736843,0.3663157894736842,0.2505263157894737,0.11313977850942832,0.21640227476803353,0.3669560011972463,0.3035019455252918,0.2590909090909091,0.08295454545454546,0.34204545454545454,0.3159090909090909,68.85724725505182,86.3187841485118
CP001364,0.20657894736842106,0.26052631578947366,0.2578947368421053,0.275,0.1908713692946058,0.34854771784232363,0.27593360995850624,0.18464730290456433,0.23185011709601874,0.17681498829039813,0.32435597189695553,0.26697892271662765,56.681900568424446,60.57701687395504
CP001397,0.4026745913818722,0.36924219910846956,0.13595839524517087,0.09212481426448738,0.30303030303030304,0.45454545454545453,0.1774891774891775,0.06493506493506493,0.40631163708086787,0.34714003944773175,0.14003944773175542,0.10650887573964497,35.31529911368425,27.75319641027493
CP001429,0.5054945054945055,0.3956043956043956,0.08791208791208792,0.01098901098901099,0.4,0.34285714285714286,0.17142857142857143,0.08571428571428572,0.40625,0.34375,0.15625,0.09375,28.210940762393367,17.793243841133254
CP001472,0.26996805111821087,0.17731629392971246,0.31789137380191695,0.23482428115015974,0.20532319391634982,0.23447401774397972,0.35868187579214195,0.20152091254752852,0.22816901408450704,0.1563380281690141,0.2295774647887324,0.38591549295774646,60.4970106770533,73.77791604268056
CP001560,0.17443868739205526,0.35837651122625214,0.18048359240069084,0.2867012089810017,0.13231552162849872,0.42493638676844786,0.2340966921119593,0.20865139949109415,0.11538461538461539,0.21153846153846154,0.12980769230769232,0.5432692307692307,56.508328874835435,64.81461270368001
CP001607,0.3403141361256545,0.4031413612565445,0.1162303664921466,0.14031413612565444,0.25203252032520324,0.5284552845528455,0.12195121951219512,0.0975609756097561,0.2689075630252101,0.3445378151260504,0.16806722689075632,0.2184873949579832,42.230964944326395,40.50556652796647
CP001614,0.26479750778816197,0.2507788161993769,0.22429906542056074,0.2601246105919003,0.2052313883299799,0.36619718309859156,0.23943661971830985,0.1891348088531187,0.1784776902887139,0.23490813648293962,0.18635170603674542,0.400262467191601,50.89065163357059,54.15317727129128
CP001616,0.2293488824101069,0.4314868804664723,0.16423712342079688,0.1749271137026239,0.2032854209445585,0.5215605749486653,0.17248459958932238,0.1026694045174538,0.2146118721461187,0.3789954337899543,0.1415525114155251,0.2648401826484018,49.02701933458781,49.43651106937553
CP001618,0.12,0.12,0.32,0.44,0.043682795698924734,0.05913978494623656,0.40793010752688175,0.489247311827957,0.09246575342465753,0.07191780821917808,0.3801369863013699,0.4554794520547945,73.1165816375156,93.508394340234
CP001619,0.26918075422626786,0.33159947984395316,0.20546163849154747,0.19375812743823148,0.24081632653061225,0.35612244897959183,0.18061224489795918,0.22244897959183674,0.15610328638497653,0.2323943661971831,0.25938967136150237,0.352112676056338,51.54499489795186,62.60272180978048
CP001628,0.0967741935483871,0.12903225806451613,0.25806451612903225,0.5161290322580645,0.05512489233419466,0.11972437553832903,0.4099913867355728,0.4151593453919035,0.15217391304347827,0.13043478260869565,0.32608695652173914,0.391304347826087,72.99524968443846,94.18728425581112
CP001629,0.2765957446808511,0.225531914893617,0.26170212765957446,0.23617021276595745,0.29559748427672955,0.2729559748427673,0.20125786163522014,0.23018867924528302,0.22417153996101363,0.19103313840155944,0.30994152046783624,0.27485380116959063,58.64699871178244,72.65282632279684
